Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
*BONNIE,CAT,DOMESTIC SH,CALICO/GRAY TABBY,Spayed,SMALL,7/20/2016,K18-028923,CA02,A374443,7/5/2018,8/18/2018,44,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,WINDSOR,COUNTY,95476,"95476(38.280393, -122.464588)",1
JOJO,CAT,DOMESTIC LH,BLACK/WHITE,Neutered,SMALL,10/1/2005,K18-029319,CS05,A375105,8/1/2018,8/18/2018,17,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL-O,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
LOBO,DOG,GERM SHEPHERD/ALASKAN HUSKY,GRAY/BLACK,Male,LARGE,12/18/2017,K18-029445,DS73,A375305,8/12/2018,8/18/2018,6,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_LETTER,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*KARI,CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,6/1/2018,K18-029389,LOBBY,A375217,8/8/2018,8/18/2018,10,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SPEC EVENT,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,8/16/2016,K18-029407,CS06,A375246,8/9/2018,8/18/2018,9,STRAY,OVER THE COUNTER,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
LISETTE,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,6/11/2018,K18-029095,LOBBY,A374694,7/12/2018,8/18/2018,37,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*TEMPLETON,OTHER,RAT,BLACK/WHITE,Male,SMALL,,K18-029009,LOBBY,A374547,7/8/2018,8/18/2018,41,STRAY,FIELD,ADOPTION,SPEC EVENT,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*GABRIELA,OTHER,GUINEA PIG,RED/WHITE,Female,SMALL,,K18-029053,CA01,A374592,7/10/2018,8/18/2018,39,STRAY,FIELD,ADOPTION,SPEC EVENT,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
DAISIE,DOG,GERM SHEPHERD/MIX,TAN,Spayed,LARGE,7/25/2012,K18-027878,DA43,A298842,4/17/2018,8/18/2018,123,STRAY,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
*KRIS,CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,6/1/2018,K18-029484,LOBBY,A375389,8/15/2018,8/18/2018,3,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,WINDSOR,95492,"95492(38.541541, -122.809202)",1
SHERMAN,DOG,PIT BULL/MIX,WHITE/BLACK,Neutered,MED,7/6/2014,K15-013741,DA22,A321170,4/29/2015,8/6/2015,99,STRAY,VET_HOSP,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95465,"95465(38.406591, -123.001365)",1
TRICOLOR,OTHER,GUINEA PIG,TRICOLOR,Female,SMALL,,K18-029338,CI02,A375135,8/3/2018,8/18/2018,15,STRAY,FIELD,ADOPTION,WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
*JEFF,CAT,SIAMESE/MIX,FLAME PT,Neutered,KITTN,6/1/2018,K18-029487,LOBBY,A375392,8/15/2018,8/18/2018,3,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*JUNE,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,SMALL,7/26/2016,K18-029172,CA02,A374844,7/20/2018,8/18/2018,29,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,8/9/2012,K18-029404,COOLER,A375237,8/9/2018,8/19/2018,10,QUARANTINE,FIELD_OS,DISPOSAL,FRA,UNKNOWN,DEAD,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,OTHER,BAT,BROWN,Unknown,SMALL,,K18-029362,PHLAB,A375167,8/6/2018,8/6/2018,0,QUARANTINE,FLD_STRAY,TRANSFER,LAB FRA,UNKNOWN,DEAD,COUNTY,,,,1
,OTHER,SKUNK,BLACK/WHITE,Unknown,SMALL,,K18-029413,COOLER,A375251,8/9/2018,8/19/2018,10,QUARANTINE,FLD_STRAY,DISPOSAL,FRA,UNKNOWN,DEAD,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,OTHER,BAT,BROWN,Unknown,SMALL,,K18-029542,TRUCK,A375479,8/20/2018,8/20/2018,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNKNOWN,UNTREATABLE,COUNTY,,,,1
,CAT,SIAMESE/MIX,LYNX PT,Unknown,KITTN,,K18-029507,CS06,A375417,8/16/2018,8/21/2018,5,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
GABI,DOG,ROTTWEILER/ALASKAN HUSKY,BLACK/TAN,Spayed,PUPPY,11/23/2016,K17-022817,DA14,A349586,3/16/2017,3/31/2017,15,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,,K18-029568,RECEIVING,A375516,8/21/2018,8/21/2018,0,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K18-029869,RECEIVING,A376036,9/13/2018,9/13/2018,0,STRAY,COMM CAT,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,SMALL,,K18-029832,CS06,A375947,9/11/2018,9/13/2018,2,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,ORG TABBY,Unknown,KITTN,,K18-029560,RECEIVING,A375502,8/21/2018,8/21/2018,0,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
LUKE,DOG,CHIHUAHUA SH/MIX,TAN,Neutered,SMALL,11/21/2015,K18-029541,DS52,A375478,8/20/2018,8/21/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC SH,ORG TABBY,Unknown,KITTN,,K18-029561,RECEIVING,A375503,8/21/2018,8/21/2018,0,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*JANELLE,DOG,POODLE MIN,APRICOT,Spayed,SMALL,8/10/2014,K18-029421,DA04,A375259,8/10/2018,8/21/2018,11,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,WINDSOR,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC SH,BLACK,Male,SMALL,,K18-029521,CS06,A375435,8/17/2018,8/21/2018,4,STRAY,COMM CAT,TRANSFER,FORGOTTEN,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*KIRA,DOG,AUST CATTLE DOG,BLUE,Spayed,MED,2/18/2016,K18-029318,DA05,A375103,8/1/2018,8/21/2018,20,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
*ROB,CAT,SIAMESE/MIX,FLAME PT,Neutered,KITTN,6/1/2018,K18-029486,LOBBY,A375391,8/15/2018,8/21/2018,6,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,OTHER,COCKATIEL,GRAY/WHITE,Male,SMALL,,K18-029343,CI01,A375142,8/3/2018,8/21/2018,18,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K18-029567,RECEIVING,A375514,8/21/2018,8/21/2018,0,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
*SCOTT,CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,6/1/2018,K18-029483,LOBBY,A375388,8/15/2018,8/22/2018,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,FB SCAS,HEALTHY,HEALTHY,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
*MCSWEENEY,DOG,GERM SHEPHERD,WHITE,Neutered,LARGE,8/17/2017,K18-029359,DA46,A375169,8/4/2018,8/22/2018,18,STRAY,FIELD,ADOPTION,SCAS WEB,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
OSITO,DOG,CHIHUAHUA SH,CHOCOLATE/BROWN,Male,TOY,8/17/2010,K18-029517,DA16,A375432,8/17/2018,8/22/2018,5,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95482,"95482(39.150868, -123.215335)",1
CASPER,DOG,PIT BULL/MIX,WHITE,Neutered,LARGE,2/14/2013,K18-028690,DQ108,A308035,6/16/2018,,0,QUARANTINE,FIELD_RETURN TO OWNER,,,UNKNOWN,,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
SIENNA,CAT,DOMESTIC SH,WHITE/BRN TABBY,Spayed,KITTN,12/1/2013,K14-007904,CA02,A303332,2/27/2014,3/1/2014,2,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
WEENIE,DOG,GERM SHEPHERD/MIX,TRICOLOR,Spayed,LARGE,,K18-029569,DA15,A204076,8/21/2018,8/22/2018,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
SAMANTHA,DOG,GERM SHEPHERD,BLACK/TAN,Female,LARGE,1/29/2014,K19-031454,TRUCK,A312169,2/16/2019,2/16/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_LIC,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
MINNIE,DOG,PUG,FAWN,Spayed,TOY,1/12/2016,K18-027071,DA47,A366799,1/24/2018,1/24/2018,0,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,*SEBASTOPOL,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
STELLA,DOG,GERM SHEPHERD,BLACK/TAN,Female,LARGE,8/22/2017,K19-031450,TRUCK,A368576,2/15/2019,2/16/2019,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
KOVU,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,2/21/2017,K19-031455,TRUCK,A364700,2/16/2019,2/16/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_LIC,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
ARCHIBALDO,DOG,BICHON FRISE,WHITE,Male,SMALL,8/12/2013,K19-031443,DS87,A305683,2/14/2019,2/16/2019,2,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,DOG,ROTTWEILER,BLACK/TAN,Female,MED,,K19-031356,DI102,A384169,2/2/2019,,0,STRAY,FIELD,,,HEALTHY,,SANTA ROSA,,,,1
*URSULA,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,3/24/2018,K18-030949,DS83,A382054,12/19/2018,,0,STRAY,FIELD,,,HEALTHY,,SANTA ROSA,,,,1
HARASHIO,DOG,PIT BULL/LABRADOR RETR,CHOCOLATE,Neutered,LARGE,,K19-031478,DA30,A384441,2/19/2019,,0,CONFISCATE,FLD_HOSPTL,,,UNKNOWN,,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC LH,BLACK/WHITE,Male,SMALL,,K19-031468,TRUCK,A384427,2/19/2019,2/19/2019,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
ROXIE,DOG,LABRADOR RETR,GOLD,Spayed,LARGE,1/14/2008,K16-017889,DS74,A331853,2/24/2016,2/25/2016,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
IVY,DOG,SIBERIAN HUSKY/AUST CATTLE DOG,BLACK/BROWN,Spayed,MED,5/13/2018,K19-031433,DA47,A384346,2/13/2019,2/19/2019,6,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
JAYDA,DOG,PIT BULL,BROWN,Female,MED,,K17-022359,DA13,A347756,1/27/2017,1/28/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95423,"95423(39.104621, -122.648512)",1
,DOG,JACK/MIX,WHITE/BLACK,Female,SMALL,9/20/2018,K19-031491,DA19,A384467,2/20/2019,,0,STRAY,FIELD,,,UNKNOWN,,SANTA ROSA,,,,1
*SANDRA,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,2/16/2017,K18-029383,CA02,A375214,8/7/2018,8/22/2018,15,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
SHELDON,CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,KITTN,12/1/2013,K14-007903,CA02,A303331,2/27/2014,3/1/2014,2,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
MOLLY,DOG,PIT BULL,BLUE,Female,MED,,K18-029448,DQ116,A375312,8/12/2018,8/22/2018,10,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_LETTER,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
CASCADE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,7/31/2017,K18-029297,CA02,A375073,7/31/2018,8/23/2018,23,TRANSFER,PRIV_SHELT,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,OUT OF COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
*HENRY,DOG,PIT BULL/MIX,BLACK,Neutered,PUPPY,5/30/2018,K18-029114,DA01,A374728,7/14/2018,8/23/2018,40,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Unknown,KITTN,,K18-029591,RECEIVING,A375547,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,,K18-029593,RECEIVING,A375549,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
BEAR,DOG,CHIHUAHUA SH/PARSON RUSS TER,WHITE/BROWN,Male,TOY,4/20/2012,K18-029579,DS87,A320865,8/22/2018,8/23/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
GORDO,DOG,AUST CATTLE DOG,BLUE MERLE,Male,MED,,K18-029576,DS56,A375528,8/22/2018,8/23/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Unknown,KITTN,,K18-029590,RECEIVING,A375546,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC LH,BLUE TABBY,Unknown,SMALL,,K18-029190,COOLER,A374883,7/22/2018,7/23/2018,1,STRAY,FIELD,DISPOSAL,DOA,TREATABLE/REHAB,DEAD,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,GRAY,Unknown,KITTN,,K18-029589,RECEIVING,A375545,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*BIGAD,OTHER,GUINEA PIG,BROWN,Male,SMALL,,K18-029052,CA01,A374591,7/10/2018,8/23/2018,44,STRAY,FIELD,ADOPTION,WALKIN,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Unknown,KITTN,,K18-029592,RECEIVING,A375548,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,DOG,GREAT PYRENEES,WHITE,Male,LARGE,,K18-029584,TX,A375539,8/23/2018,8/23/2018,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1
PANDA,DOG,AUST CATTLE DOG,BLUE MERLE,Male,SMALL,5/22/2018,K18-029577,DS58,A375529,8/22/2018,8/23/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
ARTHUR,DOG,PIT BULL,WHITE/GRAY,Neutered,LARGE,11/2/2013,K18-029594,TRUCK,A314861,8/23/2018,8/23/2018,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
NALLA,DOG,PIT BULL,BLUE,Spayed,MED,7/27/2014,K18-029581,DS83,A375534,8/22/2018,8/23/2018,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
LUNA MARIE,DOG,PIT BULL/MIX,FAWN,Female,MED,1/7/2016,K18-029447,DQ118,A338051,8/12/2018,8/23/2018,11,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BRN TABBY,Female,SMALL,,K18-029587,RECEIVING,A375543,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
JOY,DOG,BASENJI/MIX,BLACK/TAN,Female,SMALL,,K18-029575,DS55,A375527,8/22/2018,8/23/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,GRAY,Unknown,KITTN,,K18-029588,RECEIVING,A375544,8/23/2018,8/23/2018,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,8/8/2018,K18-029465,CA03,A375356,8/14/2018,8/24/2018,10,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC MH,CALICO,Female,SMALL,,K18-029463,CA03,A375354,8/14/2018,8/24/2018,10,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,UNTREATABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*INGRID,CAT,DOMESTIC SH,BLACK,Spayed,MED,12/6/2016,K18-028555,CA02,A373559,6/5/2018,8/24/2018,80,CONFISCATE,FLD_CRUEL,ADOPTION,REFERRAL-F,UNKNOWN,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
ANNIE,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,,K18-029492,CI02,A375402,8/15/2018,8/24/2018,9,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
PANTERA,CAT,DOMESTIC SH,WHITE/GRAY,Spayed,SMALL,10/29/2017,K18-028860,CA02,A374359,6/29/2018,8/24/2018,56,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,OUT OF COUNTY,,,1
BUSTER,DOG,CHIHUAHUA SH/MIX,BRN MERLE,Neutered,SMALL,3/18/2015,K15-014957,DA06,A324373,7/15/2015,7/28/2015,13,STRAY,FIELD,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
*JACKIE,DOG,CAIRN TERRIER/MIX,WHITE,Spayed,SMALL,8/20/2016,K18-029452,DA02,A375338,8/13/2018,8/24/2018,11,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
*TREVOR,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,6/2/2018,K18-029333,LOBBY,A375132,8/2/2018,8/24/2018,22,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,TREATABLE/REHAB,WINDSOR,,95448,"95448(38.618857, -122.861927)",1
SMOKEY,DOG,PIT BULL/MIX,BROWN/WHITE,Neutered,MED,,K18-029494,DQ113,A333787,8/15/2018,8/24/2018,9,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,WINDSOR,WINDSOR,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC SH,BLK TABBY,Female,KITTN,8/2/2018,K18-029605,RECEIVING,A375567,8/24/2018,8/24/2018,0,STRAY,OVER THE COUNTER,TRANSFER,PETLUMA PP,HEALTHY,HEALTHY,WINDSOR,COUNTY,94951,"94951(38.314417, -122.656863)",1
,CAT,DOMESTIC SH,ORG TABBY/WHITE,Unknown,KITTN,8/8/2018,K18-029464,CA03,A375355,8/14/2018,8/24/2018,10,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLK TABBY,Male,KITTN,8/2/2018,K18-029604,RECEIVING,A375566,8/24/2018,8/24/2018,0,STRAY,OVER THE COUNTER,TRANSFER,PETLUMA PP,HEALTHY,HEALTHY,WINDSOR,COUNTY,94951,"94951(38.314417, -122.656863)",1
*KEVIN,DOG,CAIRN TERRIER/MIX,WHITE,Neutered,SMALL,5/20/2018,K18-029453,DA04,A375339,8/13/2018,8/24/2018,11,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLK TABBY,Male,KITTN,8/2/2018,K18-029606,RECEIVING,A375568,8/24/2018,8/24/2018,0,STRAY,OVER THE COUNTER,TRANSFER,PETLUMA PP,HEALTHY,HEALTHY,WINDSOR,COUNTY,94951,"94951(38.314417, -122.656863)",1
BALOO,DOG,PIT BULL,BLUE,Neutered,LARGE,6/25/2015,K18-028531,DA12,A373407,6/4/2018,8/25/2018,82,STRAY,OVER THE COUNTER,ADOPTION,FB SCAS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
MAMBA,DOG,PIT BULL,BROWN/WHITE,Spayed,MED,5/10/2014,K18-029363,DS61,A313896,8/6/2018,8/25/2018,19,CONFISCATE,FLD_LIVSTK,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,SMALL,,K18-029446,CI02,A375309,8/12/2018,8/25/2018,13,QUARANTINE,FLD_STRAY,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
